date time,total,used,free,shared,buff/cache,available , GPU memory, CPU freq, GPU freq, GPU util, CPU temp, GPU temp
2020-06-25 22:42:43 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:44 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 61.0, 60.5 
2020-06-25 22:42:45 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:46 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:42:47 ,3964,3130,482,20,351,654, 1310, 1479, 921, 996, 60.5, 60.5 
2020-06-25 22:42:48 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:49 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 61.0, 60.5 
2020-06-25 22:42:50 ,3964,3128,482,20,352,654, 1310, 1479, 921, 879, 61.0, 60.5 
2020-06-25 22:42:51 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:42:52 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 60.5, 60.5 
2020-06-25 22:42:53 ,3964,3127,484,20,352,656, 1310, 1479, 921, 996, 61.5, 60.5 
2020-06-25 22:42:55 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.0, 61.0 
2020-06-25 22:42:56 ,3964,3130,482,20,351,654, 1310, 1479, 921, 996, 62.0, 61.0 
2020-06-25 22:42:57 ,3964,3129,483,20,351,655, 1310, 1479, 921, 996, 61.5, 60.5 
2020-06-25 22:42:58 ,3964,3129,482,20,351,654, 1310, 1479, 921, 997, 61.0, 61.0 
2020-06-25 22:42:59 ,3964,3128,483,20,352,655, 1310, 1479, 921, 896, 61.0, 60.5 
2020-06-25 22:43:00 ,3964,3128,482,20,352,654, 1310, 1479, 921, 997, 61.0, 61.0 
2020-06-25 22:43:01 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 60.5, 61.0 
2020-06-25 22:43:02 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:43:03 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:04 ,3964,3128,483,20,351,655, 1310, 1479, 921, 996, 61.5, 61.0 
2020-06-25 22:43:05 ,3964,3130,480,20,352,652, 1310, 1479, 921, 837, 61.5, 61.0 
2020-06-25 22:43:06 ,3964,3128,482,20,352,654, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:43:07 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.0, 61.0 
2020-06-25 22:43:08 ,3964,3123,488,20,352,660, 1310, 1479, 921, 997, 61.0, 61.0 
2020-06-25 22:43:10 ,3964,3124,487,19,351,659, 1310, 1479, 921, 996, 61.5, 61.0 
2020-06-25 22:43:11 ,3964,3123,488,19,351,660, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:12 ,3964,3085,527,18,350,699, 1310, 1479, 921, 0, 61.0, 60.0 
2020-06-25 22:43:13 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:14 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.0, 61.0 
2020-06-25 22:43:15 ,3964,3129,482,20,351,654, 1310, 1479, 921, 997, 61.5, 61.5 
2020-06-25 22:43:16 ,3964,3128,484,20,351,655, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:43:17 ,3964,3129,482,20,352,654, 1310, 1479, 921, 789, 61.5, 60.5 
2020-06-25 22:43:18 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.5, 60.5 
2020-06-25 22:43:19 ,3964,3130,481,20,352,653, 1310, 1479, 921, 996, 61.5, 61.0 
2020-06-25 22:43:20 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:43:21 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:22 ,3964,3128,483,20,351,655, 1310, 1479, 921, 996, 61.0, 61.0 
2020-06-25 22:43:23 ,3964,3129,482,20,352,654, 1310, 1479, 921, 922, 61.5, 61.0 
2020-06-25 22:43:24 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:26 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:27 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 61.5, 61.0 
2020-06-25 22:43:28 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 62.0, 61.0 
2020-06-25 22:43:29 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 61.5, 61.0 
2020-06-25 22:43:30 ,3964,3129,483,20,351,655, 1310, 1479, 921, 996, 61.5, 61.0 
2020-06-25 22:43:31 ,3964,3129,483,20,351,655, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:32 ,3964,3129,482,20,352,654, 1310, 1479, 921, 883, 61.5, 61.5 
2020-06-25 22:43:33 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:34 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.0, 61.0 
2020-06-25 22:43:35 ,3964,3128,483,20,352,655, 1310, 1428, 921, 997, 61.0, 61.0 
2020-06-25 22:43:36 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:37 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:38 ,3964,3129,483,20,352,654, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:43:40 ,3964,3128,483,20,351,655, 1310, 1479, 921, 997, 61.5, 61.5 
2020-06-25 22:43:41 ,3964,3129,482,20,352,654, 1310, 1479, 921, 895, 61.5, 61.0 
2020-06-25 22:43:42 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.0, 61.0 
2020-06-25 22:43:43 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:44 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 61.5, 61.0 
2020-06-25 22:43:45 ,3964,3128,482,20,352,654, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:46 ,3964,3130,482,20,351,654, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:43:47 ,3964,3129,483,20,351,655, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:48 ,3964,3129,482,20,352,654, 1310, 1479, 921, 937, 62.0, 61.5 
2020-06-25 22:43:49 ,3964,3128,482,20,352,654, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:50 ,3964,3130,481,20,352,653, 1310, 1479, 921, 997, 62.0, 61.0 
2020-06-25 22:43:51 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:52 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:43:54 ,3964,3123,488,20,352,660, 1310, 1479, 921, 649, 62.0, 61.5 
2020-06-25 22:43:55 ,3964,3124,488,19,351,661, 1310, 1479, 921, 996, 61.5, 61.5 
2020-06-25 22:43:56 ,3964,3125,487,20,351,659, 1310, 1479, 921, 626, 62.0, 61.0 
2020-06-25 22:43:57 ,3964,3113,500,18,350,672, 1310, 1479, 921, 0, 61.5, 61.0 
2020-06-25 22:43:58 ,3964,3127,484,20,351,656, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:43:59 ,3964,3126,485,20,352,657, 1310, 1479, 921, 853, 61.0, 61.0 
2020-06-25 22:44:00 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.5, 61.5 
2020-06-25 22:44:01 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 61.5, 61.5 
2020-06-25 22:44:02 ,3964,3127,484,20,352,656, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:44:03 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 61.5, 61.5 
2020-06-25 22:44:04 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 62.5, 61.5 
2020-06-25 22:44:05 ,3964,3127,485,20,351,657, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:44:06 ,3964,3127,485,20,351,657, 1310, 1479, 921, 996, 62.0, 61.0 
2020-06-25 22:44:07 ,3964,3127,485,19,351,657, 1310, 1479, 921, 996, 61.5, 61.5 
2020-06-25 22:44:09 ,3964,3127,483,20,352,655, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:44:10 ,3964,3126,485,20,352,657, 1310, 1479, 921, 914, 61.5, 61.0 
2020-06-25 22:44:11 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 62.0, 61.5 
2020-06-25 22:44:12 ,3964,3125,485,20,352,657, 1310, 1479, 921, 997, 61.5, 61.5 
2020-06-25 22:44:13 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 61.5, 61.5 
2020-06-25 22:44:14 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:44:15 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 61.5, 61.5 
2020-06-25 22:44:16 ,3964,3127,484,20,351,656, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:44:17 ,3964,3126,486,20,352,658, 1310, 1479, 921, 997, 62.0, 61.5 
2020-06-25 22:44:18 ,3964,3127,484,20,352,656, 1310, 1479, 921, 891, 62.0, 61.5 
2020-06-25 22:44:19 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 61.5, 61.5 
2020-06-25 22:44:20 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 61.5, 61.5 
2020-06-25 22:44:21 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 61.5, 61.5 
2020-06-25 22:44:22 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 61.5, 61.5 
2020-06-25 22:44:24 ,3964,3127,483,20,352,655, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:44:25 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:44:26 ,3964,3127,483,20,352,656, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:44:27 ,3964,3127,483,20,352,655, 1310, 1479, 921, 997, 62.0, 61.5 
2020-06-25 22:44:28 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 62.0, 61.5 
2020-06-25 22:44:29 ,3964,3125,485,20,352,657, 1310, 1479, 921, 997, 62.0, 61.5 
2020-06-25 22:44:30 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 62.0, 61.5 
2020-06-25 22:44:31 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 62.5, 61.5 
2020-06-25 22:44:32 ,3964,3127,485,20,352,657, 1310, 1479, 921, 997, 62.0, 61.5 
2020-06-25 22:44:33 ,3964,3127,484,20,352,656, 1310, 1479, 921, 996, 63.0, 61.5 
2020-06-25 22:44:34 ,3964,3126,484,20,352,656, 1310, 1479, 921, 874, 61.5, 61.5 
2020-06-25 22:44:35 ,3964,3127,483,20,352,656, 1310, 1479, 921, 997, 62.5, 61.5 
2020-06-25 22:44:36 ,3964,3127,483,20,352,655, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:44:38 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 62.0, 61.5 
2020-06-25 22:44:39 ,3964,3121,491,19,351,663, 1310, 1479, 921, 997, 62.5, 61.5 
2020-06-25 22:44:40 ,3964,3121,490,19,351,662, 1310, 1479, 921, 664, 62.5, 62.0 
2020-06-25 22:44:41 ,3964,3122,490,19,351,662, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:44:42 ,3964,3110,503,18,350,675, 1310, 1479, 921, 0, 61.5, 61.5 
2020-06-25 22:44:43 ,3964,3128,484,20,352,656, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:44:44 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:44:45 ,3964,3130,481,20,352,653, 1310, 1479, 921, 801, 62.5, 62.0 
2020-06-25 22:44:46 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.0, 61.5 
2020-06-25 22:44:47 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:44:48 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 61.5, 61.5 
2020-06-25 22:44:49 ,3964,3130,481,20,352,653, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:44:50 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:44:51 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 62.5, 62.0 
2020-06-25 22:44:53 ,3964,3128,483,20,352,656, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:44:54 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:44:55 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 62.0, 61.5 
2020-06-25 22:44:56 ,3964,3127,483,20,352,655, 1310, 1479, 921, 997, 62.0, 61.5 
2020-06-25 22:44:57 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 62.0, 62.0 
2020-06-25 22:44:58 ,3964,3127,483,20,352,655, 1310, 1479, 921, 997, 62.0, 61.5 
2020-06-25 22:44:59 ,3964,3130,482,20,352,654, 1310, 1479, 921, 997, 63.0, 62.0 
2020-06-25 22:45:00 ,3964,3129,483,20,352,655, 1310, 1479, 921, 996, 63.0, 62.0 
2020-06-25 22:45:01 ,3964,3129,482,20,352,654, 1310, 1479, 921, 845, 62.5, 61.5 
2020-06-25 22:45:02 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:03 ,3964,3130,481,20,352,653, 1310, 1479, 921, 997, 63.0, 61.5 
2020-06-25 22:45:04 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:45:05 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:45:07 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:08 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 63.0, 62.0 
2020-06-25 22:45:09 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:45:10 ,3964,3128,483,19,351,656, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:45:11 ,3964,3129,481,20,352,654, 1310, 1479, 921, 872, 62.5, 62.0 
2020-06-25 22:45:12 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:45:13 ,3964,3130,480,20,352,652, 1310, 1479, 921, 996, 62.5, 62.0 
2020-06-25 22:45:14 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 62.0, 62.0 
2020-06-25 22:45:15 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:16 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 62.0, 62.0 
2020-06-25 22:45:17 ,3964,3129,482,20,352,654, 1310, 1479, 921, 866, 62.0, 62.0 
2020-06-25 22:45:18 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:45:19 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.5, 62.0 
2020-06-25 22:45:20 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 62.0, 62.0 
2020-06-25 22:45:22 ,3964,3129,481,20,352,653, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:45:23 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 62.0, 62.0 
2020-06-25 22:45:24 ,3964,3123,489,19,351,661, 1310, 1479, 921, 996, 63.0, 62.0 
2020-06-25 22:45:25 ,3964,3124,488,19,351,660, 1310, 1479, 921, 996, 62.5, 62.0 
2020-06-25 22:45:26 ,3964,3124,487,19,352,659, 1310, 1479, 921, 715, 62.5, 62.5 
2020-06-25 22:45:27 ,3964,3125,487,18,351,660, 1310, 1479, 921, 0, 62.5, 62.0 
2020-06-25 22:45:28 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 62.5, 62.0 
2020-06-25 22:45:29 ,3964,3128,483,20,352,655, 1310, 1479, 921, 913, 62.5, 62.0 
2020-06-25 22:45:30 ,3964,3128,483,20,352,655, 1310, 1224, 921, 997, 62.5, 62.0 
2020-06-25 22:45:31 ,3964,3129,482,20,352,654, 1310, 1479, 921, 995, 62.0, 62.0 
2020-06-25 22:45:32 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:33 ,3964,3127,483,20,352,655, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:45:34 ,3964,3129,482,20,352,655, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:45:35 ,3964,3129,481,20,352,654, 1310, 1479, 921, 996, 63.0, 62.0 
2020-06-25 22:45:37 ,3964,3128,482,20,352,654, 1310, 1479, 921, 900, 62.5, 62.0 
2020-06-25 22:45:38 ,3964,3128,483,20,352,655, 1310, 1479, 921, 886, 62.5, 62.0 
2020-06-25 22:45:39 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:45:40 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 62.0, 62.0 
2020-06-25 22:45:41 ,3964,3128,482,20,352,654, 1310, 1479, 921, 996, 62.0, 62.5 
2020-06-25 22:45:42 ,3964,3129,481,20,352,654, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:43 ,3964,3130,481,20,352,653, 1310, 1479, 921, 996, 62.5, 62.0 
2020-06-25 22:45:44 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:45 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:46 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:47 ,3964,3127,483,20,352,655, 1310, 1479, 921, 997, 62.0, 62.0 
2020-06-25 22:45:48 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:49 ,3964,3129,481,20,352,654, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:50 ,3964,3128,483,19,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:52 ,3964,3129,482,20,352,654, 1310, 1479, 921, 977, 63.0, 62.5 
2020-06-25 22:45:53 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:54 ,3964,3130,480,20,352,652, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:55 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 62.0, 62.0 
2020-06-25 22:45:56 ,3964,3129,481,20,352,654, 1310, 1479, 921, 997, 62.5, 62.5 
2020-06-25 22:45:57 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:45:58 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 63.0, 62.5 
2020-06-25 22:45:59 ,3964,3127,483,20,352,656, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:46:00 ,3964,3128,482,20,352,655, 1310, 1479, 921, 878, 62.0, 62.0 
2020-06-25 22:46:01 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:46:02 ,3964,3130,481,20,352,653, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:46:03 ,3964,3129,481,20,352,654, 1310, 1479, 921, 996, 63.0, 62.0 
2020-06-25 22:46:04 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 63.0, 62.0 
2020-06-25 22:46:06 ,3964,3128,482,20,352,654, 1310, 1479, 921, 997, 63.5, 62.5 
2020-06-25 22:46:07 ,3964,3129,482,20,352,655, 1310, 1479, 921, 996, 63.5, 62.5 
2020-06-25 22:46:08 ,3964,3132,479,20,352,652, 1310, 1479, 921, 996, 63.0, 62.5 
2020-06-25 22:46:09 ,3964,3115,497,18,351,670, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:10 ,3964,3123,488,19,351,661, 1310, 1479, 921, 996, 63.0, 62.0 
2020-06-25 22:46:11 ,3964,3124,488,19,351,660, 1310, 1479, 921, 996, 63.0, 62.5 
2020-06-25 22:46:12 ,3964,3124,487,19,351,659, 1310, 1479, 921, 996, 63.5, 62.5 
2020-06-25 22:46:13 ,3964,3128,483,20,352,653, 1310, 1428, 921, 997, 62.5, 62.0 
2020-06-25 22:46:14 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 62.5, 62.0 
2020-06-25 22:46:15 ,3964,3128,482,20,352,654, 1310, 1479, 921, 997, 63.5, 62.5 
2020-06-25 22:46:16 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:17 ,3964,3129,482,20,352,655, 1310, 1479, 921, 996, 63.0, 62.5 
2020-06-25 22:46:18 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:46:19 ,3964,3128,482,20,352,655, 1310, 1479, 921, 891, 63.0, 62.5 
2020-06-25 22:46:21 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:22 ,3964,3129,481,20,352,654, 1310, 1479, 921, 995, 63.5, 62.0 
2020-06-25 22:46:23 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 63.0, 62.0 
2020-06-25 22:46:24 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 62.5, 62.5 
2020-06-25 22:46:25 ,3964,3128,483,19,352,656, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:26 ,3964,3128,482,20,352,654, 1310, 1479, 921, 996, 62.5, 62.5 
2020-06-25 22:46:27 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:28 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.5, 62.5 
2020-06-25 22:46:29 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 62.5, 62.5 
2020-06-25 22:46:30 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:31 ,3964,3128,482,20,352,654, 1310, 1479, 921, 996, 63.0, 62.5 
2020-06-25 22:46:32 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 63.5, 62.5 
2020-06-25 22:46:33 ,3964,3129,482,20,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:46:34 ,3964,3129,481,20,352,654, 1310, 1479, 921, 886, 63.0, 62.0 
2020-06-25 22:46:36 ,3964,3128,483,20,352,655, 1310, 1479, 921, 877, 63.0, 62.5 
2020-06-25 22:46:37 ,3964,3127,483,20,352,655, 1310, 1479, 921, 997, 62.0, 62.5 
2020-06-25 22:46:38 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.5, 62.0 
2020-06-25 22:46:39 ,3964,3131,479,20,352,652, 1310, 1479, 921, 996, 63.0, 62.5 
2020-06-25 22:46:40 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 62.5, 62.5 
2020-06-25 22:46:41 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:42 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 62.5, 62.5 
2020-06-25 22:46:43 ,3964,3129,481,20,352,654, 1310, 1479, 921, 907, 63.0, 62.5 
2020-06-25 22:46:44 ,3964,3129,481,20,352,654, 1310, 1479, 921, 997, 62.5, 62.5 
2020-06-25 22:46:45 ,3964,3128,482,20,352,654, 1310, 1479, 921, 997, 62.5, 62.5 
2020-06-25 22:46:46 ,3964,3128,482,20,352,655, 1310, 1479, 921, 996, 63.0, 62.5 
2020-06-25 22:46:47 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:48 ,3964,3129,481,20,352,654, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:50 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 62.0, 62.5 
2020-06-25 22:46:51 ,3964,3129,482,20,352,654, 1310, 1479, 921, 813, 63.0, 62.5 
2020-06-25 22:46:52 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 62.5, 62.5 
2020-06-25 22:46:53 ,3964,3130,481,20,352,653, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:54 ,3964,3091,521,18,351,694, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:55 ,3964,3124,487,20,352,659, 1310, 1479, 921, 997, 63.5, 62.5 
2020-06-25 22:46:56 ,3964,3123,488,19,352,661, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:46:57 ,3964,3124,487,20,352,660, 1310, 1479, 921, 997, 63.5, 63.0 
2020-06-25 22:46:58 ,3964,3128,482,20,352,655, 1310, 1479, 921, 996, 63.0, 62.5 
2020-06-25 22:46:59 ,3964,3127,483,20,352,656, 1310, 1479, 921, 997, 62.5, 62.5 
2020-06-25 22:47:00 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 63.0, 63.0 
2020-06-25 22:47:01 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:47:02 ,3964,3129,481,20,352,654, 1310, 1479, 921, 997, 63.0, 63.0 
2020-06-25 22:47:03 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:47:05 ,3964,3130,481,20,352,653, 1310, 1479, 921, 995, 63.0, 63.0 
2020-06-25 22:47:06 ,3964,3128,482,20,352,655, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:47:07 ,3964,3130,481,20,352,653, 1310, 1479, 921, 997, 63.5, 62.5 
2020-06-25 22:47:08 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:47:09 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:47:10 ,3964,3128,482,20,352,655, 1310, 1479, 921, 893, 63.0, 62.5 
2020-06-25 22:47:11 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 62.5, 62.5 
2020-06-25 22:47:12 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:47:13 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 63.0, 62.5 
2020-06-25 22:47:14 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 63.0, 62.5 
2020-06-25 22:47:15 ,3964,3129,481,20,352,653, 1310, 1479, 921, 997, 63.5, 62.5 
2020-06-25 22:47:16 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 64.0, 62.5 
2020-06-25 22:47:17 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 63.0, 62.5 
2020-06-25 22:47:19 ,3964,3128,482,20,352,654, 1310, 1479, 921, 770, 63.5, 62.5 
